"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_15_a_24_años","Sexo|Total_Grupo_de_edad|De_25_a_64_años","Sexo|Total_Grupo_de_edad|De_65_años_y_más","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_15_a_24_años","Sexo|Hombres_Grupo_de_edad|De_25_a_64_años","Sexo|Hombres_Grupo_de_edad|De_65_años_y_más","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_15_a_24_años","Sexo|Mujeres_Grupo_de_edad|De_25_a_64_años","Sexo|Mujeres_Grupo_de_edad|De_65_años_y_más",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","1999","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","1998","3.57296951675954","6.43624243439572","2.56409193837458","1.50418568665377","2.87404807884189","5.15402937071424","2.1028117642603","1.33287606175121","4.92416866455521","8.7358989568085","3.45777233434017","2.04610698511032",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","1998","3.46049454960346","6.61232767193807","2.17527871173244","0.60521006929217","3.15014598020366","5.4212603997924","2.35773810705799","0.68807339449541","4.06486449007185","8.55501115871021","1.8075583954751","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","1998","2.96246224964839","5.19531002094307","2.05989818698678","4.18525840158147","2.45658954194738","3.95161738464673","1.80038422410137","5.53811659192825","3.95202903268433","7.42959191596508","2.57895859019402","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","1998","3.27737856718979","7.51795801659809","1.77137342776297","3.6311709506324","1.80506047521874","3.25783972125436","1.38300354962723","0","6.27833910528759","16.0578333449745","2.54521426298916","21.1904761904762",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","1998","2.36707019463111","4.54360780065005","1.78773314323585","0.11904761904762","1.77434715051877","3.31946494877645","1.34115741328929","0.14578894246944","3.88769824260609","8.35305582625644","2.83657522239421","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","1998","4.71343030063868","9.82428492632574","2.88389668313511","0.84256227234262","3.80364227362969","8.65174955871664","2.19295604359971","1.16812895327484","6.39739286216532","11.6361156792748","4.24107041305169","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","1998","2.6863695472278","4.48277736505463","2.16850386185928","0.27097446586764","1.90412881305857","3.45171304075414","1.45166327442682","0.24265300620113","4.07833344285996","6.28611277146842","3.40503789567543","0.367478180983",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","1998","1.93069490716742","3.22327803490037","1.40491634820536","0.46913033857048","1.37047033870168","1.86574768865914","1.18241265184619","0.62136074094337","3.26321755248231","6.56309351971435","1.91647566855244","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","1998","3.04331249582723","4.5278008412645","2.62912962598047","0.58282670954128","2.24389091711981","2.85156500032004","2.13138210333854","0.70067349219293","4.77641597648945","7.54976440042312","3.74779647919635","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","1998","5.44066109755122","10.2940608983317","4.10360696796801","2.59612416681266","4.48062979357162","9.22290431796727","3.19225095700271","2.01218563340156","6.9848166539343","11.9569954094211","5.56418285655823","3.93889347646573",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","1998","2.68600912285949","4.62328015107692","1.94766858844167","0.48331629333581","2.30761934443556","3.42491258344308","1.92580663905237","0.57932263814617","3.52749736326654","7.30054378703027","1.99425160291842","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","1998","2.69619846738725","4.04329572443108","2.22599578817298","0.28677876366489","2.63195212315292","4.52311846305788","1.96534914709556","0.36077705827937","2.82733869623284","3.18701693490142","2.77083290887976","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","1998","1.45461891095578","2.27768393423359","1.16194727688736","0.77441500272092","1.56358900739449","2.03012382184439","1.39668450593917","1.07087039573967","1.24737270144383","2.83162236764569","0.75720874166021","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","1998","4.18749317048387","8.74260612386917","2.31381473309691","5.8913291224817","3.1890580623418","6.93008423069773","1.67355904270382","5.06422794311994","5.97623218121154","11.5570803632891","3.48661152390299","8.13661476644902",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","1998","3.60892602915903","6.21859213035481","2.30956491682051","3.91220198821149","2.7495333233647","4.56956898929769","1.93740088068762","2.28940827780954","5.0742785471219","8.73559500962621","2.95655528325618","8.88420149440492",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","1998","5.93205513818809","10.9819125311241","4.12129006523227","2.70573214365248","4.91478107779705","9.89439460533446","3.25836646212237","1.40435064418189","7.82698801826195","12.7634434055312","5.81140611170081","5.15254527184487",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","1998","1.43389089189668","2.23025725619395","1.13617857076496","0.57821999839701","1.5281368001554","1.95190428826388","1.44325711651334","0.54634200454823","1.25768970602027","2.74825895465077","0.60104621011137","0.72925563366402",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","1998","2.29485156042994","3.63987530056841","1.96567803270256","0.22342995169082","1.57733231558941","2.33505950567746","1.42563860190676","0.30574722141883","3.58446700273922","5.74208833982061","2.94674000536625","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","1998","2.33935718485881","4.92304437509917","1.53556482045521","0.44716946339664","1.88332433122726","3.31416270402262","1.44962581301191","0.63390406482813","3.17588325652842","8.0249016632081","1.68700763742447","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","1998","3.91230320114638","7.87918109989353","2.33558202903746","1.73301401120142","2.78228458258194","5.56359327190081","1.74575621204915","2.25787430593091","6.16154095722835","11.5858077959729","3.59980946627321","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","1998","1.92158952105189","3.85220235584618","1.30978283574759","0","1.00850593645845","1.23073334254907","1.02587877274943","0","3.75148913725526","8.64877682488243","1.87309203388346","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","1998","1.9578818878555","3.98055976225628","1.30046576085608","0.16358407429883","1.61135460248444","3.06191901987915","1.17771240244006","0","2.66269794424676","5.77160301538845","1.54895631173683","0.64536275632351",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","1998","3.50136683616379","7.07000330407551","2.2183831089644","0.19101728951364","3.18792760444466","6.55884479849401","2.09448278290261","0.25309883834123","4.12980427208552","7.92468763794791","2.48062448766674","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","1998","1.63748086448234","2.36594450444097","1.39215762761084","0","1.41163982211113","2.11187932118165","1.18164995585443","0","2.20093547767028","2.96244373939349","1.92475405070457","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","1998","1.67397654289007","3.81022829460737","1.01736731680783","0","1.66341307720285","4.08728597112588","1.01863374741661","0","1.69723514919244","3.34537357103093","1.01442158585754","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","1998","3.57707090246406","6.76371805927472","2.59524888467106","0","3.07852422334391","5.39496607372089","2.41263492551855","0","4.52408051219629","9.42046718576196","2.92654942379924","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","1998","5.04750242699398","9.53957638036945","3.68090285395334","1.80794762764233","4.19936983666992","9.16561100686235","2.60878335745398","2.17535335689046","6.59688982491969","10.2313167259786","5.55628497808997","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","1998","3.2047086797349","5.74242036526305","2.22425994649176","0","2.72468658649036","4.87145142203207","1.91302267153197","0","4.49175188317973","8.08289069052278","3.03004491249806","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","1998","4.88148841444905","9.46065180175271","3.48360602845941","0.26700304846","3.57871566550971","6.266395309284","2.90840734185462","0.33109992960868","7.31974970425254","14.4509295287505","4.58881281293358","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","1998","3.90334520954348","6.56362729858932","2.99203282838729","0.79408377280718","2.79239074550129","4.41312622158214","2.25434987756814","1.02247892600687","6.20129317679088","10.8369349375073","4.49435379532979","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","1998","2.79239566416583","4.45217455062295","2.17875270531321","2.4091666946412","2.23324028841401","2.96215561361145","1.85045545278421","3.06518663933716","4.01570126892564","7.68289196240306","2.87085208582793","0.14684653292847",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","1998","1.79859886003876","3.89239302002034","1.18938603629348","0.4702109154164","1.54279479306757","3.04282936983288","1.12110272399081","0.64185804919675","2.27199959016918","5.37294023031776","1.31475087820779","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","1998","2.40142476876233","4.19516898761153","1.64226232351161","1.23828805499317","2.10210592272876","3.95110983754712","1.32815732001809","1.66634987011341","3.00632504563803","4.61791039077563","2.31037622911401","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","1997","4.05508338537488","7.3751987241596","2.91591031603842","1.35049006941932","2.96691445180102","5.64063918402199","2.02793598841966","1.72169381260772","6.13361995482039","10.4730840075375","4.60966832510799","0.17992379074784",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","1997","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND","ND",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","1996","5.24853487525309","9.23822238462777","3.81361797609646","1.10600302676019","4.44471920647596","7.58831739234069","3.35955966343589","1.41216477345568","6.86454542760472","12.3262592234521","4.73139683258319","0.11914313464079",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","1996","5.54939491827781","8.89517840897604","4.12606825975723","1.256927949327","5.38078080095189","9.32764692578592","3.84838214420208","1.50456107096316","5.8916329074478","8.17219401533974","4.72522149475757","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","1996","3.55866989852198","6.03899684492888","2.58840736162137","1.57825736183945","2.86508678190028","5.40747729685104","1.90868644499196","2.07216153591526","4.97219496238142","7.12713232554726","4.06025065861267","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","1996","5.18787710834268","7.29694241230538","4.47714520567528","2.72662042573547","3.54275691252012","5.07777991165738","3.02584122438504","3.10119695321001","8.29076763674041","10.7746945163426","7.31231033117826","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","1996","2.88397490193499","3.82762799151772","2.68796913657902","0","1.84305816298656","2.79755318482641","1.58292413029947","0","5.40088539104771","6.55041112521384","5.18173127572819","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","1996","6.91606384616081","12.5104346374311","4.59366974482269","1.7448899651022","5.63007091707292","9.95119520096272","4.0184867251211","1.89891091873778","9.34128920372711","16.520637702139","5.75287308975574","1.24317768344451",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","1996","3.097992013514","5.88491793556939","1.97089916491244","1.03299414122726","2.37390346594593","4.0625084635593","1.70886590278503","1.35875076049483","4.51189749847468","9.18177364037237","2.4892073114724","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","1996","2.2967188064994","3.38611488230465","1.82760723491744","1.11568230946238","1.95973401729272","2.71754005681729","1.62440894507218","1.27038589328758","3.16313168260382","5.12980406314615","2.3337833411885","0.48608042421564",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","1996","4.82080468838048","8.1810469005591","3.42643091540299","2.77476273969553","4.04868717536777","6.43491089061794","3.07343692567445","3.41391590193124","6.37126914128393","11.3028237916571","4.15049317917255","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","1996","9.0009610570936","18.326953347502","6.55587158744674","2.62905909805052","8.1264352254443","17.468139726781","5.76117596334047","3.61826533092798","10.388180106759","19.5519650940564","7.83274299645798","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","1996","6.05030395574635","9.44323915702266","4.66439572322064","1.83036185251609","5.1162895494308","8.12156951689726","3.8860238805451","1.91576180925375","8.05324539629046","12.2189619693621","6.31422751864038","1.55590131140253",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","1996","4.23472987229856","7.13567900284058","3.06118675683893","0.52202535551727","3.85304813446726","5.66182765796562","3.28976996311397","0.638254389964","5.03880801093863","9.85396832714783","2.57100130165016","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","1996","1.58151813399565","2.67003925452956","1.22382913766104","0","1.26301837823449","2.28292113923875","0.89887543755096","0","2.30878814739775","3.65606357141173","1.91314189744245","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","1996","3.49187168542882","6.92361464158617","2.36625902482818","0","2.80990493781013","4.4241631078661","2.42033822814512","0","4.97847082977177","11.7539002183057","2.243334506238","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","1996","5.24607448566721","7.80822193843495","4.19819408908889","0.89654417544802","4.42423657153163","6.75001004137045","3.51018060718115","1.16204085843995","6.75260759517415","9.58788443741936","5.47077794383702","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","1996","8.0808191564199","15.0114169601858","5.50678694107384","1.26957899883664","7.09819686858106","13.0999513116261","4.97694961811915","1.93344631027577","9.96656786184312","18.2748634510982","6.57468026547073","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","1996","2.88603912618701","5.22744946029949","2.07700875063966","0.19153679495096","2.59163507747942","3.69594050067038","2.38845691167279","0.09138274366458","3.4812331923881","8.17443429159539","1.46271792475652","0.52193475815523",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","1996","5.44167977750106","10.8864571830138","3.48692130296125","0.94808126410835","3.82014065950992","6.91590849751963","2.74245844117564","1.29429892141757","8.85185592235031","18.8208616780045","5.06255554795925","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","1996","4.61950940922608","8.82846559480421","3.19346548258225","0","4.38992870266991","7.89954040222954","3.37746821303019","0","5.02770591867199","10.2773329266123","2.85854393665754","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","1996","7.32620193484615","12.8515379579714","5.03414593725986","2.81497869936686","5.92117661518292","11.2828584446344","3.9407672460318","3.46928119742415","9.8899599684532","15.0482749165537","7.22566993260665","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","1996","1.43139777329014","2.25480427046263","1.18168389955687","0.6621722846442","1.07347569671264","1.40830086306635","0.96987037847855","0.80853165529479","2.32024790437974","4.36410630260455","1.68593799238843","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","1996","3.03715453580651","4.59845718882292","2.55393813938406","0.77376286443978","2.5149919650906","3.69269323374773","2.12750626238065","1.03964937315258","4.18867576610874","6.73435542391171","3.45232082184446","0",
